lead_id,origin,first_contact_date,first_contact_month,is_converted,num_days_to_convert
bb4968ed0b140b4248317ab001c966c5,organic_search,2018-04-05,2018-04,0.0,
b6ab25e26f747fb4282c742a98d892cb,organic_search,2018-04-20,2018-04,0.0,
dd0e5d3313b032ce56c959d25e1beee1,organic_search,2017-07-15,2017-07,0.0,
e14dc01aadd6ee3cee4ef338fd966b35,other,2018-04-16,2018-04,0.0,
28e268a8abf4b64614d94f8bba977246,paid_search,2018-02-22,2018-02,0.0,
5ea40273e56bd87ec62c0a113f20fdc2,organic_search,2017-10-18,2017-10,0.0,
572b2297b5fcd241d2c8b328f83948d1,paid_search,2018-04-05,2018-04,0.0,
960c4a626b7d97c94f29b118a8d395f1,social,2018-05-06,2018-05,0.0,
f0d92a0e3d866de3ab42f2223efddec7,direct_traffic,2018-02-26,2018-02,0.0,
92b5eb942a693af473d741b2c487fdd5,organic_search,2017-08-30,2017-08,0.0,
da4b6c9de8b0a3adf66759c0fcbef5db,organic_search,2018-01-03,2018-01,0.0,
b5641cd52206b351965ff0cb0e4aff6c,organic_search,2018-05-13,2018-05,0.0,
f843b38155cd45cd93df8b66feaf3492,paid_search,2017-10-23,2017-10,0.0,
054dc98b329e8837d6429c4840c88268,email,2018-02-20,2018-02,0.0,
adf06790db90a92467a44a9a4d913e08,social,2018-01-04,2018-01,0.0,
42f2d2234188bfdd8fab51ddcadcee37,direct_traffic,2017-10-24,2017-10,0.0,
e1db696dd96f55544d1a322402e33f52,social,2018-01-09,2018-01,0.0,
e7cb3af0459b010c53533157ed3d1110,paid_search,2018-03-21,2018-03,0.0,
c2bc8f626b7aa52fb0eb9871805d865f,referral,2017-11-06,2017-11,0.0,
fc09bc726c8f8212248df25f0b6c4f24,direct_traffic,2017-10-23,2017-10,0.0,
6ab08e73ce25fd0431693a4c3998cdfc,social,2018-04-04,2018-04,0.0,
1504d56c70e614417b8d1aec1090fec5,paid_search,2017-08-29,2017-08,0.0,
2191b0457b51692049fca7e1bb5c4aca,referral,2018-01-13,2018-01,0.0,
32235d0407f38dd1a6781a0db62b457b,organic_search,2017-10-31,2017-10,0.0,
e9c283d59b5d6f8035d3978c061661f5,referral,2018-01-26,2018-01,0.0,
8292c2c5afbab7549123a2640e22044a,direct_traffic,2018-01-23,2018-01,1.0,148.0
ef591ef20bf1f1923947002769dd0fa0,email,2018-04-16,2018-04,0.0,
c4ace1b3502c205d946d46afc3de1766,email,2018-02-06,2018-02,0.0,
5896580fef0fba59f84ab5a2f3d3664d,social,2017-07-24,2017-07,0.0,
628a5609738c5431003e28cd9b913a62,organic_search,2018-01-05,2018-01,0.0,
5d977a1a6ac388fbbbc745d11142cdd8,paid_search,2018-02-27,2018-02,0.0,
fedc79bd71deb70ba0564157e3314fec,social,2017-08-25,2017-08,0.0,
457c7caf38b56ec93afbf6ad22877478,paid_search,2018-05-12,2018-05,0.0,
64bb4061482a669cede062dfe81b88e9,organic_search,2018-01-10,2018-01,0.0,
fe2e9cb2ea6cb28769e3c4947d156690,organic_search,2018-04-27,2018-04,0.0,
436daf7e5bdda10a4194fa6e7fb100d9,organic_search,2017-12-08,2017-12,0.0,
e911087c91c63c9d3e7ee83e372d10f7,social,2018-01-20,2018-01,1.0,37.0
c2a6300aa487ba1f56883b5d6c05e8aa,social,2018-02-26,2018-02,0.0,
f2f3317a5ab09cfc369091bf08f239a4,paid_search,2018-05-28,2018-05,0.0,
fde4d164a6f20582854b04bb779f621d,organic_search,2018-01-09,2018-01,0.0,
54c295687bc2a7b6d2e9d61e0e5d6f66,social,2018-05-03,2018-05,0.0,
f999094362eeb32f2ef5a275991df98b,organic_search,2018-01-29,2018-01,0.0,
60dfc9f44b250ed03992a2a1b39a30c1,organic_search,2018-05-22,2018-05,0.0,
9dff9ab17beb0a69734bac543900c536,paid_search,2018-05-08,2018-05,0.0,
d36ac395fa31afe3c1cc571c09a9644d,paid_search,2018-03-14,2018-03,0.0,
2db559a91e35ed06d98446aa9cbbcc73,paid_search,2017-10-23,2017-10,0.0,
6a10f542e6f79265c34a405dbc928e37,organic_search,2018-05-22,2018-05,1.0,155.0
4385a0335a5daa56f694a86f9e3e599e,organic_search,2018-04-16,2018-04,0.0,
d12fec62f69e678f635825963e988562,social,2018-05-10,2018-05,0.0,
9e04709686781f100b7c46c697891c17,social,2018-04-05,2018-04,0.0,
947501a196966253d01a63be8a17e8cd,other_publicities,2017-10-24,2017-10,0.0,
7859df91d0151aa6b404de12b8362300,social,2017-11-13,2017-11,0.0,
6bec3e778994bf422cdff4cc8ee341a2,paid_search,2018-05-07,2018-05,0.0,
cc4d91edae41488c825cc05a61fc4452,organic_search,2017-10-30,2017-10,0.0,
3e984ce2ff389ee3a938f3ca5b014e4d,paid_search,2018-04-29,2018-04,0.0,
0b99dab71519032b917dc641cdd7ac5b,,2017-06-14,2017-06,0.0,
acc16ca49b7630c6f073f845dc586dcd,direct_traffic,2017-11-25,2017-11,0.0,
64efc780f9e9d573f623c9c0718a7b9a,paid_search,2017-10-17,2017-10,0.0,
f386f35a4c15acb710fd7bf4f00110a3,email,2017-10-17,2017-10,0.0,
f18c83d4df979ea9f9363d95ee757148,organic_search,2017-12-01,2017-12,0.0,
35fd51d1e96fbe2f28760472a381534a,organic_search,2018-03-22,2018-03,0.0,
bb5a9482a2dfd06d2e68299a8cabdf31,organic_search,2018-04-26,2018-04,0.0,
5f03fe4af2ac4432fb8514bd43d88648,social,2017-11-03,2017-11,0.0,
eeb57c36455e343cd204cb698a6e8079,paid_search,2018-02-08,2018-02,0.0,
603107e69309e0846426fd3f516aef2b,organic_search,2018-04-25,2018-04,0.0,
f0ba61470384eb03b493f0650c2f33ae,display,2018-03-10,2018-03,0.0,
3002c4f3485b1e76717e48f96e5fcbe7,social,2018-01-16,2018-01,0.0,
4a907eba6a8d0223e39ee7d45672e26b,organic_search,2018-05-09,2018-05,1.0,65.0
e49f17bdae6bfb91c8a996d7ba623799,organic_search,2018-01-08,2018-01,0.0,
94e5334342049bf8fc3c617362be2304,organic_search,2018-05-24,2018-05,0.0,
e564b6518a085f7925bf32cab9c32584,social,2018-03-30,2018-03,0.0,
5bfcd83ad8acb6ab91ffa9a89da30c90,paid_search,2018-04-28,2018-04,0.0,
41b388b1c94a67752c29f62a6b12b0fa,organic_search,2018-05-17,2018-05,0.0,
2c7b84fa30f0cea96a90729afe2970a0,paid_search,2018-05-07,2018-05,0.0,
772b0baed68e072715d9958602a7a8c3,organic_search,2018-05-25,2018-05,0.0,
5134baf5f48adb897172536a7d6bd1d6,paid_search,2018-04-26,2018-04,0.0,
c9d64f4101b5c9a415f45c377b780f6b,email,2018-03-29,2018-03,0.0,
8d04c13e080ecc73656118e7650fbb4c,social,2018-05-17,2018-05,0.0,
4ead4a1873d5c890f6fd1f296422a4cb,organic_search,2018-02-08,2018-02,0.0,
5b7e0a1ad5d9ac9ef3063b05f55b6d31,direct_traffic,2018-01-07,2018-01,0.0,
1e8e96e5a2857a7645534e99f20928b7,direct_traffic,2018-01-24,2018-01,1.0,29.0
cc6a03346a8c24eacf57bdf97c1f9c9e,organic_search,2017-08-24,2017-08,0.0,
1b9a2958ea60ecfadb3e39071801675f,email,2018-05-22,2018-05,0.0,
469571404e9f875662e862b4adca3245,organic_search,2018-05-14,2018-05,0.0,
e41e2bf8a60897a711c94976b5df5070,organic_search,2018-01-02,2018-01,0.0,
690baec7c6e9b45cfeaf09ccec212bb4,email,2017-10-06,2017-10,0.0,
f614dcb06ea2d91916df976112cbefcd,social,2018-01-30,2018-01,0.0,
722eaf15b47c6ce753f1482b352f5c48,organic_search,2017-11-24,2017-11,0.0,
ad5ba4274138d6f039cc4cc1c14867cf,referral,2018-01-02,2018-01,0.0,
4bb51d72da028d47b13bbe68fa9d43bf,organic_search,2018-04-19,2018-04,0.0,
b3793d60191d559f7ab979f5b00a1a17,organic_search,2017-11-15,2017-11,0.0,
3b6c4cb66e2dbfd2ab568af84dc844af,social,2018-02-24,2018-02,0.0,
18d84eb30b59b5f3cc748bfe9f68b472,display,2017-07-17,2017-07,0.0,
4ea1a79057f88cc5c1e0431929aa1d98,other,2018-01-04,2018-01,0.0,
8cfebc3e119ed2fe0dd172eb59b0a595,paid_search,2018-03-03,2018-03,1.0,180.0
657b0ad0569f3ceae3427be2623753cc,paid_search,2018-05-20,2018-05,0.0,
e562c0deb50e01ea8306d21282d54d26,paid_search,2018-05-22,2018-05,0.0,
a286be2b8cb6de66943d8025b3fa7e33,social,2017-09-17,2017-09,0.0,
f9cba935dc57ee3ead2f292cd14d3c3c,social,2017-12-25,2017-12,0.0,
a77d3cad2f8792ea23272c9eef1b6597,social,2018-01-19,2018-01,0.0,
f044c6276e36beb1492ca9e529efc680,organic_search,2018-03-17,2018-03,0.0,
2ffe64129ff66819d763ef9148d4c761,organic_search,2018-01-12,2018-01,0.0,
8a152128c60bbb20063e9df8f7d35c45,paid_search,2018-04-08,2018-04,0.0,
9e78649769df2c1e78ceb740d2305814,organic_search,2018-03-18,2018-03,0.0,
553ed65b08798c8e41e5bb4b8486d49a,email,2017-10-25,2017-10,0.0,
1e4ae01c3bb00107531af91686e82c60,paid_search,2018-03-23,2018-03,0.0,
c42bd6650f37513f5375dd4e9414b359,organic_search,2018-01-12,2018-01,0.0,
9077ce55ba293bab4278d5e5e47a9106,paid_search,2017-09-14,2017-09,0.0,
5f3de53fbab794234589dff4e8ebf060,direct_traffic,2018-05-21,2018-05,0.0,
b14e228e56dcd28c35dd0b41a5891c04,organic_search,2018-04-26,2018-04,0.0,
8e07aa10a5403c30415e19d7cd694b97,paid_search,2018-05-03,2018-05,0.0,
dbaa5619351a23aa1f82f787f2802e7b,referral,2018-03-26,2018-03,0.0,
5a9261e940edbb56aab440902b1454e2,social,2018-02-20,2018-02,0.0,
3e145d35dd1945b8b95ec55deaa076ba,organic_search,2018-02-14,2018-02,0.0,
537f656bcf18ee9855da98b28157857a,paid_search,2018-04-19,2018-04,0.0,
f070a8b1f1949464a959bfeaef8fbb67,email,2018-03-06,2018-03,0.0,
372dfb0a40d906361a899bd38ac0eb93,organic_search,2018-01-23,2018-01,0.0,
bf3e0df27b04abb4c107ab4df9955b29,paid_search,2018-03-09,2018-03,1.0,97.0
b6339541958d9ab4daf28fdd7f5784ed,paid_search,2018-01-07,2018-01,0.0,
901c5103458da9452862157b5b4a2584,paid_search,2018-01-31,2018-01,0.0,
078fbc1d65812e5859c6382f0eb1bb5e,organic_search,2018-01-29,2018-01,0.0,
b51887d225c4084c4c75f34ae85ff5e8,paid_search,2018-04-09,2018-04,0.0,
202f23d31e8c8dd9fbe4669c5e0cc7f7,organic_search,2018-05-21,2018-05,0.0,
86c1638ed997351a04bcc55a57dc05cd,organic_search,2017-11-01,2017-11,0.0,
2ec0e064ff1ce7e35575be2cd7aa9431,,2018-03-12,2018-03,0.0,
674677f8d24764e5f2f0ccad6781ef47,organic_search,2018-05-04,2018-05,0.0,
96f10132748c7049e3bbf5ca0b275f18,social,2018-05-14,2018-05,0.0,
3b9c2023b5da0ffe9aa0a39285c836c6,other_publicities,2018-01-09,2018-01,1.0,48.0
c3feff36f100596a451a7ab3f53075d9,organic_search,2018-02-26,2018-02,0.0,
fcbdf2bdb9c2d9636594702ac076f167,social,2018-01-09,2018-01,0.0,
82553a1ebce1e1df751e69b697bd097b,email,2017-08-01,2017-08,0.0,
22c2de9dd51537147e2042c8372d62c5,organic_search,2018-04-30,2018-04,0.0,
72ed91f272d521b8337e030fbb0d9810,paid_search,2018-01-29,2018-01,0.0,
ba2cec26293a1db3489823447cd00914,paid_search,2018-03-14,2018-03,0.0,
fe1fa775d818957a76304c35e1939355,organic_search,2018-05-11,2018-05,1.0,0.0
95831099d5d2171aea50c24de5332f73,organic_search,2018-01-15,2018-01,0.0,
2ea3bbe4bd6170e7d1439523953dd068,social,2018-01-03,2018-01,0.0,
8b3e245494a534cae8182756e1c33a4f,social,2018-05-14,2018-05,0.0,
3c50dacab7d81a61f9e2fb94daefbfb6,organic_search,2017-09-19,2017-09,0.0,
ea1acb5549f38021d7372b6eeb61fd05,organic_search,2018-01-18,2018-01,0.0,
38527f6aa36f7cf468e6f6b561afe994,direct_traffic,2018-05-08,2018-05,0.0,
df799efd470820bf3df8d4b9c29730ce,organic_search,2017-11-03,2017-11,0.0,
bd8f44067769dbfb91bd4b4c13c967c2,paid_search,2018-01-17,2018-01,0.0,
555d4939b10bf95704808379fb9d29d0,social,2017-09-29,2017-09,0.0,
a8da9e43859d5040532f379059831a0b,organic_search,2018-05-03,2018-05,0.0,
cdb1b8659398b6fc3d538fb524493d5e,other,2017-10-26,2017-10,0.0,
b868a75cbe1372040841ba8235b4f070,organic_search,2018-02-26,2018-02,0.0,
ef550dcce21575f93d8595c44f220121,social,2018-04-13,2018-04,0.0,
789980830f6960e332045653a8fe1a1b,social,2018-05-02,2018-05,0.0,
7a43fa89fbc04c64cd1f481b59db4b45,email,2017-07-07,2017-07,0.0,
fffffe98d0963d27015c198262d97221,social,2018-01-25,2018-01,0.0,
edc584da9943130e5fe7b9f60e863f1f,paid_search,2018-03-20,2018-03,0.0,
90067edaa1a5fd3244571b6d71522b61,organic_search,2018-02-23,2018-02,0.0,
4140fe6a9358de3c9d660225c4c2fcb4,email,2018-04-28,2018-04,0.0,
1364f5a1e2fd89c14c1d75d61cd44982,organic_search,2018-03-09,2018-03,0.0,
b8bdaee506282b82d47d2777faa9d241,paid_search,2018-02-19,2018-02,0.0,
ab2376b87c861284c1022c539ca9b001,email,2018-02-26,2018-02,0.0,
10e71f188f6f3575f6be7f7e94c50c44,paid_search,2018-04-19,2018-04,0.0,
d09690ee3975605e0388eac03d655623,social,2018-01-16,2018-01,0.0,
2f1cd5f3b17a865d680fb1f2c299e705,organic_search,2018-05-22,2018-05,0.0,
ec104944be7abcb1b28b0069a5c35913,social,2018-04-15,2018-04,0.0,
d372d4ba86f4a5e6d13b05144b47506e,organic_search,2018-01-12,2018-01,0.0,
962c66216e363a8f4407a546fcc1a85d,social,2018-05-07,2018-05,0.0,
6338c24be7d85863109dc1a27183263a,organic_search,2017-09-21,2017-09,0.0,
ec8cb5c7c2b8b15598b6b6d4f41af482,email,2018-03-06,2018-03,0.0,
f5ab797de5386f2868f35ff96a052cd9,social,2018-04-22,2018-04,0.0,
5e285258b2a7b03236d37eb86a562ee5,paid_search,2018-04-10,2018-04,0.0,
7c74782c46a2cecf21f674c10da18534,social,2018-01-18,2018-01,0.0,
753dba7a1e2b2511de6aaefc613b7aeb,organic_search,2018-02-16,2018-02,0.0,
6ef77bd3e3cfb00cd02bba48e6e9a9e3,paid_search,2018-01-26,2018-01,0.0,
3cab34e6c6a51d1f2ca8e76908c62368,direct_traffic,2018-04-04,2018-04,1.0,1.0
c0a4b0fa8862500a10f65f4d6b1d4490,email,2017-07-03,2017-07,0.0,
9a16bdc968115f58668f35dd4bf26158,referral,2018-03-26,2018-03,0.0,
2c5d7eba7610493f33dd6b68d75ef87c,organic_search,2018-05-28,2018-05,0.0,
4a875e76606323d2f7573b7a86b656fd,paid_search,2017-10-31,2017-10,0.0,
bfaf03e3d41e25b94457fadfbc4521eb,organic_search,2018-01-02,2018-01,1.0,10.0
e2e3fb19cb1f4edf8c601bab9adbad86,social,2018-05-03,2018-05,1.0,57.0
a5d8bb936c943624140ddade75f55b79,social,2018-05-15,2018-05,0.0,
6587f3f6839dc4091f5c6afe2148ac7f,paid_search,2018-03-31,2018-03,0.0,
7c1bc13be224c2dc020fdcdc6604a49c,organic_search,2017-11-11,2017-11,0.0,
72d8c52e8efc6b0e3db32756ee69c9f9,social,2018-05-10,2018-05,0.0,
8efada2b3d4c7acb1a733be531121ac7,paid_search,2018-02-16,2018-02,0.0,
92755a673d57a87da1f03770a5e3f6c6,paid_search,2018-04-10,2018-04,0.0,
d9f1f4dc0015d78e977e427cbc75736a,organic_search,2018-03-11,2018-03,0.0,
7237b93253823cc2ffd24ddfb8ee4b4c,organic_search,2017-09-04,2017-09,0.0,
57990ea703eff0f2408e8bac75f342d3,paid_search,2017-10-07,2017-10,0.0,
ca68cd8857bff0680afb365cacc580c4,social,2018-01-07,2018-01,0.0,
3f6692d46f80ef436cb5050f3c094e15,social,2018-02-12,2018-02,0.0,
657577da81e125b33239d0cc645b7164,social,2017-12-25,2017-12,0.0,
14506ccc39f3552b05392398d45abbb7,social,2018-03-12,2018-03,0.0,
3172362312fcf09d96f02125f66b74f5,paid_search,2018-05-01,2018-05,1.0,101.0
25fa2d39a0143f1f30c36eece145a526,paid_search,2018-03-23,2018-03,0.0,
7570a1928de2b6137980bde646329ba6,other,2018-03-12,2018-03,0.0,
25a66e13390694e2b55814e888c8d3f0,paid_search,2018-05-10,2018-05,0.0,
dd473ece077230d91b9340e3b4e57c11,display,2017-07-04,2017-07,0.0,
6a83281271574c5862e937abe66b2e23,direct_traffic,2018-05-30,2018-05,0.0,
efda1f74bbe96f65d38c079fc9c0ca32,social,2018-01-30,2018-01,0.0,
7378210190a8c382ad226ab9a7b54523,organic_search,2018-01-21,2018-01,0.0,
36fa774e2070c58cdc2ddb03d8645356,paid_search,2018-04-30,2018-04,0.0,
1e4cb2e03f2f23188afd6326c1ccd15b,organic_search,2017-09-26,2017-09,0.0,
5117923acfec808f84c1108340268328,organic_search,2018-03-22,2018-03,0.0,
31415e86b6cfa88ee7580b08922c0dca,social,2018-04-30,2018-04,0.0,
c6a16e20d228020b3e2f28d3ba692399,organic_search,2018-01-26,2018-01,0.0,
4e12a64387b9e833d5a82b5ce26b4a50,organic_search,2017-08-16,2017-08,0.0,
0de705dc7d8026cc9b2128b775e4c35e,paid_search,2017-08-01,2017-08,1.0,328.0
1accc1c92278a9bc2bbc6a8002026b25,social,2018-04-08,2018-04,1.0,9.0
74349b2e19170fe0bbb4feb6f5720c5a,organic_search,2017-10-04,2017-10,0.0,
0c239762d3a80dad4458be9d4540ba95,organic_search,2018-05-15,2018-05,0.0,
508cfab9631f5b501a9991a62d93b669,organic_search,2018-05-24,2018-05,0.0,
4e342d4579c83b48ac6b9ed83a646fcb,organic_search,2018-01-02,2018-01,0.0,
7cd26db58f0de31308f6954245630c03,organic_search,2018-01-15,2018-01,0.0,
52a6b7e16cac1d84b4e832c1aa0005e3,paid_search,2017-09-20,2017-09,0.0,
44e67a303e887000a5489eeece7f6d14,organic_search,2018-02-24,2018-02,0.0,
4e902e89b55e2b76c93ed971cf8fda92,organic_search,2018-02-22,2018-02,0.0,
0e327f32dbb22d433600688b7e9af0db,paid_search,2018-05-25,2018-05,1.0,88.0
8e0f5a9efbf3ad58606380abe0decf95,organic_search,2018-03-06,2018-03,0.0,
cd84d9ba87f839044df81b56aa7667f3,social,2017-09-09,2017-09,0.0,
1c1487a542f4b4c0b2f14890514f178b,social,2018-03-10,2018-03,0.0,
0a70b4e9e53d81c726eb245123e2b384,social,2018-04-24,2018-04,0.0,
69a4241986721658eb6237d56c1b8abc,email,2018-02-06,2018-02,0.0,
9f365ac1b27ce95a3f99bdcc68420756,social,2017-08-08,2017-08,0.0,
d805b3977c018e4f8d30c5e6b0e59b42,referral,2018-01-30,2018-01,0.0,
d4d2775cb2a95db2d267b98def4c3e6b,social,2017-11-09,2017-11,0.0,
1da76f4e60189995aa60cc1d19993ae9,social,2017-08-20,2017-08,0.0,
cc0e12fa2fbc6425a7a810921be3eac3,email,2018-05-17,2018-05,0.0,
c73f4d8f3e0c84920eef1464c4c73cb8,paid_search,2018-05-01,2018-05,0.0,
ce4b094fc70468917d37378c7f0175d1,paid_search,2018-01-27,2018-01,0.0,
c801f0b7dfb4c99d8daeede22e16e7b6,organic_search,2018-04-01,2018-04,0.0,
bb7ec17dfd5fcce3cd424b09a7ebb688,paid_search,2018-01-09,2018-01,0.0,
04d2aa72d47158c3893f1eb1b63a4d7d,social,2018-01-29,2018-01,0.0,
46b58cc60d2381f5329ccaef74edea93,social,2018-03-18,2018-03,0.0,
0fa55706c70cfddbae6b05020b195b07,paid_search,2017-07-22,2017-07,0.0,
00d424190dde9518f8edc5a2658b230d,paid_search,2018-03-12,2018-03,0.0,
c7c6102d3e9a9c2796099bdb93d3d23f,paid_search,2018-03-01,2018-03,0.0,
8d1f15fe248cf8a3911eedaa5a006a3e,paid_search,2017-10-24,2017-10,0.0,
15afaeb2c3c4446728e3adfbd35d0801,organic_search,2018-03-21,2018-03,0.0,
d5f61adf90fbec61cd8c251392bad27d,organic_search,2018-05-19,2018-05,0.0,
c0eab7b86485ab4672f0c8b4d62af19e,email,2018-02-26,2018-02,0.0,
cb8750613b57d53ea7abfbbdf742976c,organic_search,2018-04-30,2018-04,0.0,
68cc2a928d18fc6a91e6c944dc8538d0,display,2017-12-28,2017-12,0.0,
ce53c47e9ce09161564a02707c0b409b,organic_search,2018-01-18,2018-01,0.0,
17b3df6678b9e61d8c61dc98cf282915,paid_search,2018-05-14,2018-05,0.0,
3db893ff5d6c0e9dccfed451a741853f,organic_search,2017-08-29,2017-08,1.0,335.0
bc9e82730f512b188638dde8d5f51cd2,social,2018-04-27,2018-04,0.0,
8f118ab2a5c0d99362fb67e29856acab,organic_search,2018-02-05,2018-02,1.0,2.0
a2b3cbe949d6c9cdd5e41ae444be14f5,paid_search,2018-05-15,2018-05,0.0,
de9605e0626838ac9bc425bbafec7050,paid_search,2018-05-30,2018-05,0.0,
003d859bbd84a526b9e06340ce7d185f,direct_traffic,2018-04-02,2018-04,0.0,
932b37d0151f3368360515ee9397841c,organic_search,2018-01-10,2018-01,0.0,
45af4af2ae6bf55e858a019a76aa20a7,display,2018-04-01,2018-04,0.0,
626dc1c3716c817b064632fded168e35,organic_search,2018-02-19,2018-02,1.0,7.0
7570fece02991134d0785190d9e5a4eb,organic_search,2017-09-01,2017-09,0.0,
4f6f19ea03fdcda778f33d42c250fc0a,organic_search,2018-05-27,2018-05,0.0,
22ecc5d03493ba26f7778851c126bee3,organic_search,2018-03-23,2018-03,0.0,
8a6a6209090b90fbc29026916155dec2,email,2018-02-08,2018-02,0.0,
4433c8475916d6e6ebb8cf4994d2f1d1,email,2018-03-28,2018-03,1.0,30.0
8eda503db8f01a5fe0006e1c27655211,paid_search,2018-05-02,2018-05,0.0,
9d02788d7cf4ed2fd71f530add408b8f,organic_search,2018-05-05,2018-05,0.0,
e2f8878a9018464d0e6c32e6c5f755f1,direct_traffic,2017-09-05,2017-09,0.0,
667f061b738858573caad66f5cc56b32,organic_search,2018-01-31,2018-01,1.0,189.0
8f012eb115c6b37cd310b1643497d6d6,organic_search,2018-02-17,2018-02,0.0,
ae2da010af91a365a412e97d26ae4e59,referral,2018-01-22,2018-01,0.0,
843966e79e757cf797b7dfe514e30af1,organic_search,2018-05-26,2018-05,1.0,23.0
a0cc6870eeb1114255bb4866b98151ac,paid_search,2018-04-22,2018-04,0.0,
fe0cb52457d81488e822c9f05591a0dc,organic_search,2018-04-25,2018-04,0.0,
c6dc54236a1eec66569a098d8984177e,referral,2017-12-23,2017-12,0.0,
48c166e714c21cbdb72f2e85d87fb118,organic_search,2017-08-02,2017-08,0.0,
10f39dba81ce772b450e776e718ccff3,email,2018-05-04,2018-05,0.0,
cf8f0678e67cb002c2b68f9f68629885,paid_search,2018-02-26,2018-02,1.0,24.0
34e81352505555b8fea122cba1403273,paid_search,2018-03-27,2018-03,0.0,
181d697ba3986e50233a8dfb70d2d11a,social,2018-04-05,2018-04,0.0,
5a48316dcefbfd05ab7a7d98a5e9ec13,referral,2018-04-16,2018-04,0.0,
84a4b37779ee88caf98a810ddc375033,organic_search,2018-01-17,2018-01,0.0,
3b0297d5f6b35c9ce9075e5873628a72,other,2018-01-05,2018-01,0.0,
af6b3a926fd801b68dbe0a5e10d76fa8,organic_search,2018-01-11,2018-01,0.0,
5b8f025dafb56cb8d3088b7259aadcfb,paid_search,2018-01-07,2018-01,0.0,
0c48d6d0f656b10e4c01ad9f83cbc1e9,social,2018-05-04,2018-05,0.0,
49117628ac2ccc7459e70c95fc9f55f1,,2018-04-17,2018-04,0.0,
81551074cfb8ca8453f46a9e3332044c,organic_search,2018-05-30,2018-05,0.0,
ce3ecbaee3cc8014c4c2cba7b7106a38,social,2018-04-28,2018-04,0.0,
48b0c1e73495f288ff1e4c1244101cc8,social,2018-05-14,2018-05,0.0,
108a42bc32d9f01c45d9cdc93156edd5,social,2018-04-29,2018-04,0.0,
f5aa7691b4059b96dbdb0439f1b43c7f,display,2017-11-07,2017-11,0.0,
643d9e3a6e58bde642a3ee358ff7b63b,email,2018-01-22,2018-01,0.0,
23d2204075d31bb041a8603d053651b2,email,2018-03-16,2018-03,0.0,
e9dcae4d924ac8fff2334db6e5b99482,organic_search,2018-03-02,2018-03,1.0,40.0
91091ac32f525d88daa6d6b721420ac1,organic_search,2018-05-22,2018-05,0.0,
0b3f0a040caa140654d4f7cea2630275,paid_search,2018-04-15,2018-04,0.0,
89b6ae7e9c0ae4761036f785812c313a,social,2017-11-29,2017-11,0.0,
3d3156f5541daae6744fdcf2e27a099f,social,2018-04-30,2018-04,0.0,
9b7080d2be0c83c547f822e62dcc2c02,social,2018-04-23,2018-04,0.0,
bad8918c94004ec3b357281f01ad4af1,direct_traffic,2017-12-01,2017-12,0.0,
18b30c4ac2b116fdb322b3a7f749979e,organic_search,2017-08-01,2017-08,0.0,
16d40a3be745187190a9683cc8a9e1c0,organic_search,2018-04-23,2018-04,0.0,
081c243a74472af67b65145cff5221c7,paid_search,2018-02-21,2018-02,1.0,6.0
34662410ceec47a14953059e1a1ceed1,organic_search,2018-01-08,2018-01,0.0,
08a3025fd10fa889271712e6c66951e0,social,2018-04-16,2018-04,0.0,
c645af1622ea09472ecda1b012d444e8,organic_search,2017-11-21,2017-11,0.0,
82bb153bc3037adf373b43babcfffd03,other_publicities,2017-10-31,2017-10,0.0,
39ecc5282d4511dca4c757113e1312d1,organic_search,2018-03-08,2018-03,1.0,11.0
0460c5723b287202cf850b7ae996f03e,email,2017-07-11,2017-07,0.0,
b374d856eb3d8f78c56820a5eb29629d,organic_search,2018-01-17,2018-01,0.0,
0d046bfbcea5badab201f3b708d12b3a,paid_search,2018-03-16,2018-03,0.0,
cf4352a7d775ba25bc66ac22006a13cb,direct_traffic,2017-07-27,2017-07,0.0,
6cfe342b4bf39298aada48c80ad8c49d,organic_search,2018-05-17,2018-05,0.0,
acd5b6d5d51950ae88fae89262a97aa0,organic_search,2017-11-17,2017-11,0.0,
02c1f06978b821b2996ec257932f2947,organic_search,2018-05-09,2018-05,1.0,2.0
b17dd06dc3e1db6768768c56cfcadd40,organic_search,2018-01-15,2018-01,0.0,
44007f34034857cf878ebe2f0fa15e06,organic_search,2018-05-09,2018-05,0.0,
dcbfce59b437eb4cef494a921fc7f79a,social,2018-04-09,2018-04,0.0,
80082ade64b01197cca8376811426b1f,email,2018-02-21,2018-02,0.0,
1951440c60517e1646b22e78584305b1,paid_search,2017-09-09,2017-09,0.0,
41ca9e4fc93fff22596daa94dd437689,organic_search,2018-01-31,2018-01,0.0,
9012dbd23c4d2e33be5eccb0e5f72517,email,2017-11-16,2017-11,0.0,
744a37185fa8c4449a60bd11976f9045,social,2018-01-14,2018-01,0.0,
a05def2ffe22028e9db25b4e6e99543d,paid_search,2018-02-16,2018-02,0.0,
f925a12c1605eac85a75144b0043c343,referral,2017-08-24,2017-08,0.0,
ac936595d26d8c1d3d2db539dce0fffa,direct_traffic,2018-02-23,2018-02,0.0,
e03cba77a01e29e49e8fe0d2fd26d577,social,2017-09-22,2017-09,0.0,
229f6715312aa818e40a6b8475f0d280,other,2018-03-14,2018-03,0.0,
a544abb197a74a4fce50a04e5537c39f,organic_search,2017-10-13,2017-10,0.0,
4557bf99646c0bf1d9773e671d5a55fc,social,2018-03-04,2018-03,0.0,
